timestamp_press,timestamp_release,key_code,key_char,hold_time,latency
1748766037435371,1748766037495872,'о',о,60.5,353.13
1748766037582199,1748766037670425,'т',т,88.23,86.33
1748766037798740,1748766037861345,'т',т,62.61,128.31
1748766037957800,1748766038030999,'о',о,73.2,96.46
1748766038189718,1748766038266214,'л',л,76.5,158.72
1748766038399602,1748766038478787,'ь',ь,79.19,133.39
1748766038511858,1748766038561871,'к',к,50.01,33.07
1748766039279662,1748766039365876,'о',о,86.21,717.79
1748766039587809,1748766039694178,'ч',ч,106.37,221.93
1748766039695403,1748766039754812,'т',т,59.41,1.22
1748766039830479,1748766039907522,'о',о,77.04,75.67
1748766040159719,1748766040186021,'п',п,26.3,252.2
1748766040549160,1748766040607077,'р',р,57.92,363.14
1748766040703764,1748766040797348,'о',о,93.58,96.69
1748766040807028,1748766040913938,'с',с,106.91,9.68
1748766040996746,1748766041075617,'н',н,78.87,82.81
1748766041134574,1748766041235914,'у',у,101.34,58.96
1748766041281656,1748766041371657,'л',л,90.0,45.74
1748766041459660,1748766041586407,'с',с,126.75,88.0
1748766041557374,1748766041672270,'я',я,114.9,-29.03
1748766041912626,1748766042005465,'и',и,92.84,240.36
1748766042301232,1748766042385046,'о',о,83.81,295.77
1748766042770142,1748766042849673,'к',к,79.53,385.1
1748766042980822,1748766043062863,'а',а,82.04,131.15
1748766043152268,1748766043214700,'з',з,62.43,89.41
1748766043246507,1748766043329638,'а',а,83.13,31.81
1748766043402269,1748766043455477,'л',л,53.21,72.63
1748766043540784,1748766043629363,'о',о,88.58,85.31
1748766043654373,1748766043741185,'с',с,86.81,25.01
1748766043756257,1748766043841948,'ь',ь,85.69,15.07
1748766044020851,1748766044119834,'ч',ч,98.98,178.9
1748766044133096,1748766044194688,'т',т,61.59,13.26
1748766044271845,1748766044348108,'о',о,76.26,77.16
1748766044666200,1748766044737183,'д',д,70.98,318.09
1748766044772969,1748766044848358,'а',а,75.39,35.79
1748766044906464,1748766044992491,'т',т,86.03,58.11
1748766044995051,1748766045053685,'а',а,58.63,2.56
1748766045224715,1748766045317031,'с',с,92.32,171.03
1748766045481399,1748766045561842,'е',е,80.44,164.37
1748766045673992,1748766045761798,'т',т,87.81,112.15
1748766046667779,1748766046739261,'н',н,71.48,905.98
1748766046885291,1748766046959548,'а',а,74.26,146.03
1748766046963688,1748766047031212,'д',д,67.52,4.14
1748766047136631,1748766047216886,'о',о,80.25,105.42
1748766047409580,1748766047489789,'п',п,80.21,192.69
1748766047591490,1748766047657407,'и',и,65.92,101.7
1748766047816276,1748766047887639,'с',с,71.36,158.87
1748766047994317,1748766048067343,'а',а,73.03,106.68
1748766048073981,1748766048135658,'т',т,61.68,6.64
1748766048221558,1748766048327230,'ь',ь,105.67,85.9
1748766048467336,1748766048546894,'с',с,79.56,140.11
1748766048632191,1748766048715595,'а',а,83.4,85.3
1748766048818519,1748766048891565,'м',м,73.05,102.92
1748766048916526,1748766048971643,'о',о,55.12,24.96
1748766048992120,1748766049100290,'м',м,108.17,20.48
1748766049276796,1748766049437078,'у',у,160.28,176.51
1748766049715149,1748766049804202,'а',а,89.05,278.07
1748766050039667,1748766050148796,'н',н,109.13,235.46
1748766050225623,1748766050344066,'е',е,118.44,76.83
1748766058118697,1748766058223281,'а',а,104.58,7774.63
1748766058454681,1748766058506808,'н',н,52.13,231.4
1748766058603415,1748766058719208,'е',е,115.79,96.61
1748766058883531,1748766058928805,'т',т,45.27,164.32
1748766059016458,1748766059093458,'о',о,77.0,87.65
1748766059272575,1748766059375063,'ч',ч,102.49,179.12
1748766059386827,1748766059436224,'т',т,49.4,11.76
1748766059529919,1748766059592784,'о',о,62.87,93.69
1748766059690014,1748766059791842,'о',о,101.83,97.23
1748766059873678,1748766059986326,'н',н,112.65,81.84
1748766060290769,1748766060388503,'а',а,97.73,304.44
1748766060496344,1748766060558052,'в',в,61.71,107.84
1748766060564032,1748766060623427,'т',т,59.39,5.98
1748766060691059,1748766060782357,'о',о,91.3,67.63
1748766060811784,1748766060869841,'м',м,58.06,29.43
1748766060962830,1748766061055130,'а',а,92.3,92.99
1748766061131459,1748766061175264,'т',т,43.81,76.33
1748766061356252,1748766061437084,'и',и,80.83,180.99
1748766061522780,1748766061658258,'ч',ч,135.48,85.7
1748766061661501,1748766061751279,'е',е,89.78,3.24
1748766061887327,1748766061974370,'с',с,87.04,136.05
1748766062075254,1748766062136926,'к',к,61.67,100.88
1748766062179438,1748766062240018,'и',и,60.58,42.51
1748766062589996,1748766062675219,'з',з,85.22,349.98
1748766062689514,1748766062741102,'а',а,51.59,14.29
1748766062857100,1748766062944369,'п',п,87.27,116.0
1748766062965304,1748766062995441,'о',о,30.14,20.94
1748766063094172,1748766063199406,'л',л,105.23,98.73
1748766063221785,1748766063312566,'н',н,90.78,22.38
1748766063413878,1748766063550520,'я',я,136.64,101.31
1748766063556488,1748766063647492,'е',е,91.0,5.97
1748766063687302,1748766063760357,'т',т,73.06,39.81
1748766063805586,1748766063936028,'с',с,130.44,45.23
1748766063910104,1748766064053475,'я',я,143.37,-25.92
1748766064839366,1748766064925301,"','",",",85.94,785.89
1748766065140045,1748766065233116,'п',п,93.07,214.74
1748766065258547,1748766065306645,'о',о,48.1,25.43
1748766065578637,1748766065652780,'э',э,74.14,271.99
1748766065756869,1748766065856736,'т',т,99.87,104.09
1748766065902298,1748766065977077,'о',о,74.78,45.56
1748766066013193,1748766066073636,'м',м,60.44,36.12
1748766066076127,1748766066192689,'у',у,116.56,2.49
1748766067907206,1748766068033863,'я',я,126.66,1714.52
1748766078973044,1748766079123045,'в',в,150.0,10939.18
1748766079068542,1748766079183143,'ы',ы,114.6,-54.5
1748766079691891,1748766079816189,'н',н,124.3,508.75
1748766079797498,1748766079902761,'у',у,105.26,-18.69
1748766080192582,1748766080258884,'ж',ж,66.3,289.82
1748766080358908,1748766080446254,'д',д,87.35,100.02
1748766080506246,1748766080556003,'е',е,49.76,59.99
1748766080706295,1748766080816950,'н',н,110.65,150.29
1748766081407953,1748766081477958,'с',с,70.0,591.0
1748766081616284,1748766081707047,'е',е,90.76,138.33
1748766081712252,1748766081802188,'й',й,89.94,5.21
1748766081959685,1748766082084331,'ч',ч,124.65,157.5
1748766082039270,1748766082156502,'а',а,117.23,-45.06
1748766082241567,1748766082349389,'с',с,107.82,85.06
1748766083369971,1748766083452152,'р',р,82.18,1020.58
1748766083520334,1748766083629186,'а',а,108.85,68.18
1748766083789047,1748766083858440,'з',з,69.39,159.86
1748766084015571,1748766084084479,'д',д,68.91,157.13
1748766084145965,1748766084230511,'а',а,84.55,61.49
1748766084362660,1748766084405917,'в',в,43.26,132.15
1748766084511584,1748766084597603,'а',а,86.02,105.67
1748766084638612,1748766084714629,'т',т,76.02,41.01
1748766084788007,1748766084896239,'ь',ь,108.23,73.38
1748766085346644,1748766085428662,'б',б,82.02,450.4
1748766085430665,1748766085507683,'а',а,77.02,2.0
1748766086231638,1748766086326075,'з',з,94.44,723.95
1748766086369026,1748766086482011,'ы',ы,112.99,42.95
1748766088241916,1748766088313707,'.',.,71.79,1759.9
1748766082241567,1748766092437916,'с',с,10196.35,-6072.14
1748766092552588,1748766092644609,'е',е,92.02,114.67
1748766092647612,1748766092716625,'г',г,69.01,3.0
1748766092791350,1748766092874057,'о',о,82.71,74.73
1748766092975607,1748766093058185,'д',д,82.58,101.55
1748766093060304,1748766093121957,'н',н,61.65,2.12
1748766093231150,1748766093337541,'я',я,106.39,109.19
1748766093447930,1748766093540627,'у',у,92.7,110.39
1748766094004992,1748766094079886,'с',с,74.89,464.36
1748766094148669,1748766094194006,'о',о,45.34,68.78
1748766094291265,1748766094350273,'т',т,59.01,97.26
1748766094418109,1748766094489324,'р',р,71.22,67.84
1748766094796173,1748766094894029,'у',у,97.86,306.85
1748766094947826,1748766095038855,'д',д,91.03,53.8
1748766095139780,1748766095227893,'н',н,88.11,100.93
1748766095432197,1748766095490307,'и',и,58.11,204.3
1748766095562239,1748766095662083,'ц',ц,99.84,71.93
1748766095788637,1748766095871381,'ы',ы,82.74,126.55
1748766096500778,1748766096580963,'б',б,80.18,629.4
1748766096631530,1748766096707417,'а',а,75.89,50.57
1748766096709933,1748766096777385,'б',б,67.45,2.52
1748766096821355,1748766096919431,'у',у,98.08,43.97
1748766096981874,1748766097028997,'ш',ш,47.12,62.44
1748766097108135,1748766097194538,'к',к,86.4,79.14
1748766097261261,1748766097325275,'и',и,64.01,66.72
1748766097551648,1748766097634889,'д',д,83.24,226.37
1748766097661030,1748766097734776,'е',е,73.75,26.14
1748766097836637,1748766097917964,'н',н,81.33,101.86
1748766098049605,1748766098120908,'ь',ь,71.3,131.64
1748766098564017,1748766098628254,'р',р,64.24,443.11
1748766098708342,1748766098796731,'о',о,88.39,80.09
1748766098993070,1748766099094168,'д',д,101.1,196.34
1748766099640157,1748766099713847,'ж',ж,73.69,545.99
1748766099790041,1748766099895993,'д',д,105.95,76.19
1748766099914669,1748766099994569,'е',е,79.9,18.68
1748766100058502,1748766100140649,'н',н,82.15,63.93
1748766100166603,1748766100218060,'и',и,51.46,25.95
1748766100394650,1748766100456210,'я',я,61.56,176.59
1748766100667541,1748766100740423,"','",",",72.88,211.33
1748766101024479,1748766101111246,'о',о,86.77,284.06
1748766101139000,1748766101215945,'н',н,76.94,27.75
1748766103126525,1748766103189535,'б',б,63.01,1910.58
1748766103248553,1748766103319244,'а',а,70.69,59.02
1748766103286236,1748766103360846,'б',б,74.61,-33.01
1748766103444939,1748766103534959,'у',у,90.02,84.09
1748766103551440,1748766103636628,'ш',ш,85.19,16.48
1748766103656972,1748766103727225,'к',к,70.25,20.34
1748766103806057,1748766103887836,'а',а,81.78,78.83
1748766104172388,1748766104230013,'з',з,57.62,284.55
1748766104276348,1748766104377017,'а',а,100.67,46.34
1748766104475987,1748766104539497,'б',б,63.51,98.97
1748766104581076,1748766104675669,'ы',ы,94.59,41.58
1748766104693924,1748766104762298,'л',л,68.37,18.26
1748766104792175,1748766104869249,'а',а,77.07,29.88
1748766105055392,1748766105131674,'к',к,76.28,186.14
1748766105162682,1748766105231746,'о',о,69.06,31.01
1748766105380730,1748766105446996,'н',н,66.27,148.98
1748766105574451,1748766105670721,'ф',ф,96.27,127.46
1748766105729591,1748766105811470,'е',е,81.88,58.87
1748766105841440,1748766105929934,'т',т,88.49,29.97
1748766105985006,1748766106065688,'ы',ы,80.68,55.07
1748766106267544,1748766106327734,'д',д,60.19,201.86
1748766106393560,1748766106481561,'л',л,88.0,65.83
1748766106483023,1748766106611836,'я',я,128.81,1.46
1748766106703291,1748766106789195,'н',н,85.9,91.46
1748766106884529,1748766106946542,'е',е,62.01,95.33
1748766107023573,1748766107090312,'е',е,66.74,77.03
1748766107476038,1748766107553080,'в',в,77.04,385.73
1748766107742440,1748766107799631,'т',т,57.19,189.36
1748766107853051,1748766107933167,'у',у,80.12,53.42
1748766108059012,1748766108140358,'б',б,81.35,125.84
1748766108638677,1748766108724454,'м',м,85.78,498.32
1748766108806590,1748766108868916,'б',б,62.33,82.14
1748766108978351,1748766109052363,'о',о,74.01,109.44
1748766109059364,1748766109147384,'ч',ч,88.02,7.0
1748766109299602,1748766109382574,'к',к,82.97,152.22
1748766109465276,1748766109573001,'е',е,107.72,82.7
1748766109718585,1748766109798234,'в',в,79.65,145.58
1748766109983446,1748766110064785,'п',п,81.34,185.21
1748766110111143,1748766110177220,'р',р,66.08,46.36
1748766110224987,1748766110304091,'и',и,79.1,47.77
1748766110591942,1748766110676254,'х',х,84.31,287.85
1748766110874779,1748766110947797,'о',о,73.02,198.52
1748766111322583,1748766111403604,'ж',ж,81.02,374.79
1748766111507624,1748766111611969,'е',е,104.34,104.02
1748766111616228,1748766111714231,'й',й,98.0,4.26
1748766111944728,1748766112015861,"','",",",71.13,230.5
1748766112346455,1748766112438475,'п',п,92.02,330.59
1748766112488490,1748766112557536,'о',о,69.05,50.01
1748766113184255,1748766113253990,'э',э,69.74,626.72
1748766113365972,1748766113447519,'т',т,81.55,111.98
1748766113488061,1748766113558638,'о',о,70.58,40.54
1748766113644782,1748766113801994,'м',м,157.21,86.14
1748766113763481,1748766113884673,'у',у,121.19,-38.51
1748766114052232,1748766114162314,'я',я,110.08,167.56
1748766114540064,1748766114625561,'с',с,85.5,377.75
1748766114758240,1748766114852579,'е',е,94.34,132.68
1748766114926151,1748766115033175,'й',й,107.02,73.57
1748766115171045,1748766115311066,'ч',ч,140.02,137.87
1748766115282059,1748766115371088,'а',а,89.03,-29.01
1748766115494636,1748766115578489,'с',с,83.85,123.55
1748766115733075,1748766115815895,'с',с,82.82,154.59
1748766115951013,1748766116032404,'и',и,81.39,135.12
1748766116086862,1748766116176209,'д',д,89.35,54.46
1748766116673948,1748766116756543,'ж',ж,82.59,497.74
1748766116782552,1748766116882275,'у',у,99.72,26.01
1748766118941851,1748766119023867,'и',и,82.02,2059.58
1748766127512694,1748766127597100,'д',д,84.41,8488.83
1748766127710679,1748766127790514,'о',о,79.84,113.58
1748766127867582,1748766127954011,'л',л,86.43,77.07
1748766128080978,1748766128160719,'ж',ж,79.74,126.97
1748766128195726,1748766128296188,'е',е,100.46,35.01
1748766128372897,1748766128477588,'н',н,104.69,76.71
1748766129661740,1748766129753267,'б',б,91.53,1184.15
1748766129813315,1748766129881845,'у',у,68.53,60.05
1748766129922627,1748766130003934,'д',д,81.31,40.78
1748766130035147,1748766130128357,'у',у,93.21,31.21
1748766130294252,1748766130394948,'п',п,100.7,165.9
1748766130410637,1748766130487316,'о',о,76.68,15.69
1748766130531681,1748766130620608,'й',й,88.93,44.37
1748766130632040,1748766130690133,'т',т,58.09,11.43
1748766130938245,1748766131052264,'и',и,114.02,248.11
1748766131363464,1748766131437716,'и',и,74.25,311.2
1748766131678848,1748766131745059,'о',о,66.21,241.13
1748766131824883,1748766131953355,'т',т,128.47,79.82
1748766132140950,1748766132209159,'н',н,68.21,187.6
1748766132299722,1748766132378462,'е',е,78.74,90.56
1748766132538686,1748766132592763,'с',с,54.08,160.22
1748766132625666,1748766132675673,'т',т,50.01,32.9
1748766132765092,1748766132829089,'и',и,64.0,89.42
1748766133141086,1748766133192445,'б',б,51.36,312.0
1748766133317315,1748766133397342,'а',а,80.03,124.87
1748766133428125,1748766133499010,'б',б,70.89,30.78
1748766134100612,1748766134183116,'у',у,82.5,601.6
1748766134200444,1748766134272372,'ш',ш,71.93,17.33
1748766134313261,1748766134387718,'к',к,74.46,40.89
1748766134473747,1748766134576474,'е',е,102.73,86.03
1748766135994543,1748766136130172,'э',э,135.63,1418.07
1748766136280394,1748766136357705,'т',т,77.31,150.22
1748766136447440,1748766136537209,'и',и,89.77,89.74
1748766136804373,1748766136893518,'к',к,89.15,267.16
1748766136920821,1748766137000011,'о',о,79.19,27.3
1748766137042394,1748766137112749,'н',н,70.36,42.38
1748766137259181,1748766137365215,'ф',ф,106.03,146.43
1748766137423229,1748766137492244,'е',е,69.01,58.01
1748766137829510,1748766137907080,'т',т,77.57,337.27
1748766138079073,1748766138179094,'ы',ы,100.02,171.99
1748766138214817,1748766138281837,'.',.,67.02,35.72
1748766139133822,1748766139204780,'З',З,70.96,851.99
1748766139532187,1748766139612627,'а',а,80.44,327.41
1748766140002527,1748766140092108,'о',о,89.58,389.9
1748766140198668,1748766140219950,'к',к,21.28,106.56
1748766140584099,1748766140669379,'н',н,85.28,364.15
1748766140728398,1748766140810538,'о',о,82.14,59.02
1748766140884135,1748766140969646,'м',м,85.51,73.6
1748766141134681,1748766141189610,'п',п,54.93,165.04
1748766141232324,1748766141287031,'р',р,54.71,42.71
1748766141438396,1748766141517226,'е',е,78.83,151.36
1748766141687721,1748766141753991,'к',к,66.27,170.5
1748766141810767,1748766141883111,'р',р,72.34,56.78
1748766141945880,1748766142055560,'а',а,109.68,62.77
1748766142216356,1748766142295959,'с',с,79.6,160.8
1748766142361204,1748766142442043,'н',н,80.84,65.24
1748766142448161,1748766142548452,'а',а,100.29,6.12
1748766142666490,1748766142738798,'я',я,72.31,118.04
1748766142965001,1748766143055162,'п',п,90.16,226.2
1748766143087759,1748766143165034,'о',о,77.28,32.6
1748766143234343,1748766143311785,'г',г,77.44,69.31
1748766143391328,1748766143506439,'о',о,115.11,79.54
1748766143705564,1748766143775659,'д',д,70.09,199.13
1748766143920596,1748766143984339,'а',а,63.74,144.94
1748766144263995,1748766144356537,"','",",",92.54,279.66
1748766145640295,1748766145707564,'с',с,67.27,1283.76
1748766145833331,1748766145934193,'в',в,100.86,125.77
1748766146060779,1748766146127441,'е',е,66.66,126.59
1748766146145524,1748766146221176,'т',т,75.65,18.08
1748766146262749,1748766146362956,'и',и,100.21,41.57
1748766146345301,1748766146399960,'т',т,54.66,-17.66
1748766146659279,1748766146727002,'л',л,67.72,259.32
1748766147138524,1748766147187486,'с',с,48.96,411.52
1748766147202700,1748766147265716,'о',о,63.02,15.21
1748766147345375,1748766147452039,'л',л,106.66,79.66
1748766147492216,1748766147585750,'н',н,93.53,40.18
1748766147725828,1748766147826616,'ы',ы,100.79,140.08
1748766147866076,1748766147919236,'ш',ш,53.16,39.46
1748766148021239,1748766148095692,'к',к,74.45,102.0
1748766148161933,1748766148238952,'о',о,77.02,66.24
1748766148578591,1748766148660444,"','",",",81.85,339.64
1748766148888156,1748766148976610,'п',п,88.45,227.71
1748766148999618,1748766149064455,'о',о,64.84,23.01
1748766149270449,1748766149319289,'ю',ю,48.84,205.99
1748766150408702,1748766150517067,'ю',ю,108.37,1089.41
1748766152114256,1748766152189431,'п',п,75.18,1597.19
1748766152704194,1748766152777761,'т',т,73.57,514.76
1748766153223410,1748766153302477,'п',п,79.07,445.65
1748766153457762,1748766153513029,'т',т,55.27,155.29
1748766153603953,1748766153676948,'и',и,73.0,90.92
1748766153735830,1748766153823365,'ч',ч,87.54,58.88
1748766153982628,1748766154101513,'к',к,118.89,159.26
1748766154165176,1748766154215286,'и',и,50.11,63.66
1748766154590764,1748766154667511,"','",",",76.75,375.48
1748766174433674,1748766174517320,'.',.,83.65,19766.16
1748766174809170,1748766174879397,'Н',Н,70.23,291.85
1748766175024117,1748766175104134,'а',а,80.02,144.72
1748766175371194,1748766175439039,'с',с,67.84,267.06
1748766175471085,1748766175526720,'т',т,55.63,32.05
1748766175628846,1748766175704086,'о',о,75.24,102.13
1748766175777469,1748766175876011,'л',л,98.54,73.38
1748766175926022,1748766176004056,'е',е,78.03,50.01
1748766176585029,1748766176655280,'с',с,70.25,580.97
1748766176690348,1748766176751116,'т',т,60.77,35.07
1748766176838648,1748766176906687,'о',о,68.04,87.53
1748766176934694,1748766177005867,'и',и,71.17,28.01
1748766177045984,1748766177122613,'т',т,76.63,40.12
1748766178549414,1748766178640435,'с',с,91.02,1426.8
1748766178669441,1748766178739457,'т',т,70.02,29.01
1748766178776430,1748766178852622,'а',а,76.19,36.97
1748766178957207,1748766179016459,'к',к,59.25,104.58
1748766179115790,1748766179211224,'а',а,95.43,99.33
1748766179291256,1748766179373986,'н',н,82.73,80.03
1748766179715058,1748766179802983,'в',в,87.92,341.07
1748766179840173,1748766179913832,'о',о,73.66,37.19
1748766180044678,1748766180122763,'д',д,78.09,130.85
1748766180210783,1748766180297870,'ы',ы,87.09,88.02
1748766180818198,1748766180916022,'.',.,97.82,520.33
1748766181782037,1748766181865375,'Э',Э,83.34,866.01
1748766182102840,1748766182191539,'т',т,88.7,237.47
1748766182251205,1748766182308880,'о',о,57.68,59.67
1748766182377949,1748766182453900,'т',т,75.95,69.07
1748766182807609,1748766182881428,'с',с,73.82,353.71
1748766182904365,1748766182991465,'т',т,87.1,22.94
1748766183033531,1748766183104849,'а',а,71.32,42.07
1748766183244001,1748766183311855,'к',к,67.85,139.15
1748766183413207,1748766183488353,'а',а,75.15,101.35
1748766183553465,1748766183607122,'н',н,53.66,65.11
1748766183857359,1748766183970103,'я',я,112.74,250.24
1748766184169999,1748766184310742,'в',в,140.74,199.9
1748766184242324,1748766184351944,'ы',ы,109.62,-68.42
1748766187084404,1748766187146715,'п',п,62.31,2732.46
1748766187182722,1748766187265738,'о',о,83.02,36.01
1748766187353908,1748766187465218,'л',л,111.31,88.17
1748766187736723,1748766187836398,'у',у,99.67,271.51
1748766187956417,1748766188063441,'ч',ч,107.02,120.02
1748766188201475,1748766188279497,'и',и,78.02,138.03
1748766188353506,1748766188434523,'л',л,81.02,74.01
1748766188615564,1748766188649572,'п',п,34.01,181.04
1748766189019254,1748766189115996,'в',в,96.74,369.68
1748766189148461,1748766189213474,'о',о,65.01,32.46
1748766189424826,1748766189511856,'в',в,87.03,211.35
1748766189535851,1748766189603866,'р',р,68.02,23.99
1748766189630872,1748766189711026,'е',е,80.15,27.01
1748766189839603,1748766189908044,'м',м,68.44,128.58
1748766190047381,1748766190110860,'я',я,63.48,139.34
1748766190371124,1748766190442040,'а',а,70.92,260.26
1748766190545526,1748766190634326,'к',к,88.8,103.49
1748766191070821,1748766191157308,'у',у,86.49,436.5
1748766191667424,1748766191735437,'ц',ц,68.01,510.12
1748766191909777,1748766191980791,'и',и,71.01,174.34
1748766192062883,1748766192178566,'и',и,115.68,82.09
1748766192610827,1748766192682390,'с',с,71.56,432.26
1748766192770946,1748766192831989,'о',о,61.04,88.56
1748766193220606,1748766193316628,'с',с,96.02,388.62
1748766193372644,1748766193455183,'т',т,82.54,56.02
1748766194071201,1748766194144777,'а',а,73.58,616.02
1748766194272718,1748766194359713,'к',к,86.99,127.94
1748766194466055,1748766194546449,'а',а,80.39,106.34
1748766194580446,1748766194634460,'н',н,54.01,34.0
1748766194668111,1748766194745669,'а',а,77.56,33.65
1748766194863245,1748766194929737,'м',м,66.49,117.58
1748766195033547,1748766195122949,'и',и,89.4,103.81
1748766196381484,1748766196508993,'в',в,127.51,1258.53
1748766197103482,1748766197191753,'м',м,88.27,594.49
1748766197311748,1748766197401373,'а',а,89.63,120.0
1748766197525921,1748766197623125,'к',к,97.2,124.55
1748766197895720,1748766197974778,'д',д,79.06,272.6
1748766198083450,1748766198176106,'о',о,92.66,108.67
1748766198293870,1748766198376963,'н',н,83.09,117.76
1748766198511292,1748766198582047,'а',а,70.76,134.33
1748766198648918,1748766198733098,'л',л,84.18,66.87
1748766198862490,1748766198977574,'д',д,115.08,129.39
1748766199161912,1748766199247591,'с',с,85.68,184.34
1748766199547477,1748766199632771,'е',е,85.29,299.89
1748766199925350,1748766199990362,'т',т,65.01,292.58
1748766200089385,1748766200171687,'о',о,82.3,99.02
1748766200264808,1748766200352564,'л',л,87.76,93.12
1748766202468278,1748766202543297,'д',д,75.02,2115.71
1748766202690088,1748766202793050,'о',о,102.96,146.79
1748766203302266,1748766203382284,'н',н,80.02,509.22
1748766203536774,1748766203615469,'а',а,78.69,154.49
1748766203695120,1748766203781820,'л',л,86.7,79.65
1748766203884289,1748766203984523,'ь',ь,100.23,102.47
1748766204017854,1748766204095388,'с',с,77.53,33.33
1748766204235474,1748766204324549,'е',е,89.07,140.09
1748766204557601,1748766204632622,'т',т,75.02,233.05
1748766204709639,1748766204787867,'о',о,78.23,77.02
1748766204885807,1748766204960824,'л',л,75.02,97.94
1748766205138703,1748766205247346,'ь',ь,108.64,177.88
1748766205469199,1748766205537355,'к',к,68.16,221.85
1748766205595806,1748766205675290,'о',о,79.48,58.45
1748766205999174,1748766206087194,'з',з,88.02,323.88
1748766206327914,1748766206412933,'н',н,85.02,240.72
1748766206533960,1748766206607734,'а',а,73.77,121.03
1748766206709756,1748766206801583,'е',е,91.83,102.02
1748766206803584,1748766206868227,'ш',ш,64.64,2.0
1748766206983249,1748766207075969,'ь',ь,92.72,115.02
1748766207358707,1748766207409719,'с',с,51.01,282.74
1748766207439726,1748766207512158,'т',т,72.43,30.01
1748766207565355,1748766207643373,'а',а,78.02,53.2
1748766207912299,1748766208003283,'н',н,90.98,268.93
1748766208349990,1748766208415794,'к',к,65.8,346.71
1748766208518792,1748766208607004,'а',а,88.21,103.0
1748766208745411,1748766208827301,'н',н,81.89,138.41
1748766208955935,1748766209086725,'ы',ы,130.79,128.63
1748766209512188,1748766209584208,'н',н,72.02,425.46
1748766209659221,1748766209763248,'е',е,104.03,75.01
1748766209970354,1748766210039257,'в',в,68.9,207.11
1748766210062216,1748766210125979,'о',о,63.76,22.96
1748766210202543,1748766210273672,'т',т,71.13,76.56
1748766210613467,1748766210638105,'э',э,24.64,339.79
1748766211084517,1748766211192935,'т',т,108.42,446.41
1748766211312965,1748766211407613,'и',и,94.65,120.03
1748766212036573,1748766212126916,'у',у,90.34,628.96
1748766213166859,1748766213263764,'щ',щ,96.91,1039.94
1748766213334378,1748766213431242,'е',е,96.86,70.61
1748766213568225,1748766213663249,'р',р,95.02,136.98
1748766213861006,1748766213926086,'б',б,65.08,197.76
1748766214014990,1748766214096140,'н',н,81.15,88.9
1748766214262241,1748766214377057,'ы',ы,114.82,166.1
1748766214354556,1748766214467164,'е',е,112.61,-22.5
1748766214873124,1748766214946145,'н',н,73.02,405.96
1748766215001149,1748766215071166,'о',о,70.02,55.0
1748766215557067,1748766215736785,'в',в,179.72,485.9
1748766215704026,1748766215809052,'ы',ы,105.03,-32.76
1748766215920715,1748766216059662,'е',е,138.95,111.66
1748766217125644,1748766217219048,'а',а,93.4,1065.98
1748766218717003,1748766218793054,'е',е,76.05,1497.96
1748766218815781,1748766218917830,'щ',щ,102.05,22.73
1748766218920296,1748766218997817,'е',е,77.52,2.47
1748766219156167,1748766219210208,'н',н,54.04,158.35
1748766219580882,1748766219660755,'т',т,79.87,370.67
1748766219843172,1748766219924235,'е',е,81.06,182.42
1748766220005409,1748766220091476,'х',х,86.07,81.17
1748766220449357,1748766220523017,'в',в,73.66,357.88
1748766220594590,1748766220653625,'р',р,59.04,71.57
1748766220695178,1748766220764638,'е',е,69.46,41.55
1748766220884389,1748766220964801,'м',м,80.41,119.75
1748766221067670,1748766221141739,'е',е,74.07,102.87
1748766221250382,1748766221336121,'н',н,85.74,108.64
1748766221601151,1748766221687932,'с',с,86.78,265.03
1748766221951945,1748766222049938,'н',н,97.99,264.01
1748766222172415,1748766222265332,'а',а,92.92,122.48
1748766222304094,1748766222405365,'д',д,101.27,38.76
1748766222555939,1748766222635226,'п',п,79.29,150.57
1748766222728082,1748766222813660,'и',и,85.58,92.86
1748766222956479,1748766223021024,'с',с,64.54,142.82
1748766223081255,1748766223140114,'ь',ь,58.86,60.23
1748766223524343,1748766223599324,'ю',ю,74.98,384.23
1748766223857608,1748766223936872,'к',к,79.26,258.28
1748766223996063,1748766224065127,'о',о,69.06,59.19
1748766224081579,1748766224177002,'к',к,95.42,16.45
1748766224499868,1748766224577529,'а',а,77.66,322.87
1748766224764582,1748766224863776,'к',к,99.19,187.05
1748766224940999,1748766224997094,'о',о,56.1,77.22
1748766225081049,1748766225207141,'л',л,126.09,83.95
1748766225195367,1748766225285873,'а',а,90.51,-11.77
1748766228009120,1748766228083490,'.',.,74.37,2723.25
1748766229076035,1748766229154297,'Э',Э,78.26,992.54
1748766229416916,1748766229493844,'т',т,76.93,262.62
1748766229606652,1748766229704119,'и',и,97.47,112.81
1748766230700266,1748766230772746,'с',с,72.48,996.15
1748766230780083,1748766230846640,'т',т,66.56,7.34
1748766230890172,1748766230961547,'а',а,71.38,43.53
1748766231063179,1748766231128784,'к',к,65.6,101.63
1748766231216432,1748766231315454,'а',а,99.02,87.65
1748766231368468,1748766231446486,'н',н,78.02,53.01
1748766231467492,1748766231586745,'ы',ы,119.25,21.01
1748766231714275,1748766231780574,'н',н,66.3,127.53
1748766231865823,1748766231974365,'е',е,108.54,85.25
1748766232122558,1748766232197945,'в',в,75.39,148.19
1748766232336373,1748766232412534,'е',е,76.16,138.43
1748766232442709,1748766232514530,'р',р,71.82,30.17
1748766232593118,1748766232690137,'о',о,97.02,78.59
